"gene_id","ref_id","transcript_id","adj.p","dPSI","time"
"MSTRG.1504","Solyc01g081400.3","Solyc01g081400.3.1",0.000173295392562084,-0.395055253722446,40
"MSTRG.1504","Solyc01g081400.3","Solyc01g081400.3.1",9.37256554845749e-06,-0.386278905689963,50
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.000195355461221224,0.150926034305635,15
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.00132568591220286,0.188929349327538,20
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.000742562281600821,0.224424318690715,25
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.000324978211194806,0.236565090844845,30
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.00148763358584154,0.226062088916413,40
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",2.52566234608733e-05,0.44033938522227,50
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",2.19032081646664e-05,0.427668315234982,60
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",1.95372686283194e-05,0.402792844077139,70
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",6.0305227111055e-05,0.361868386032115,80
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",6.83996128302505e-06,0.400618535109853,90
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",1.67428317645873e-06,0.393990479630308,105
"MSTRG.1570","Solyc01g086650.3","MSTRG.1570.1",0.000359547581201321,0.277685853445078,120
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.000195355461221224,-0.150926034305635,15
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.00132568591220286,-0.188929349327538,20
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.000742562281600821,-0.224424318690715,25
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.000324978211194806,-0.236565090844845,30
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.00148763358584154,-0.226062088916413,40
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",2.52566234608733e-05,-0.44033938522227,50
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",2.19032081646664e-05,-0.427668315234982,60
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",1.95372686283194e-05,-0.402792844077139,70
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",6.0305227111055e-05,-0.361868386032115,80
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",6.83996128302505e-06,-0.400618535109853,90
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",1.67428317645873e-06,-0.393990479630308,105
"MSTRG.1570","Solyc01g086650.3","Solyc01g086650.3.1",0.000359547581201321,-0.277685853445078,120
"MSTRG.1651","Solyc01g087490.4","Solyc01g087490.4.1",0.00097935345414406,-0.573852813801108,105
"MSTRG.1651","Solyc01g087490.4","Solyc01g087490.4.1",5.42060046455839e-05,-0.697920565884991,120
"MSTRG.1661","Solyc01g087590.3","MSTRG.1661.2",0.000761288718531253,0.373742063785373,50
"MSTRG.1661","Solyc01g087590.3","MSTRG.1661.2",0.00296992774030487,0.372735660002064,105
"MSTRG.1661","Solyc01g087590.3","MSTRG.1661.2",0.00686943671616006,0.320349628054856,120
"MSTRG.1661","Solyc01g087590.3","Solyc01g087590.3.1",0.000761288718531253,-0.371136065577827,50
"MSTRG.1661","Solyc01g087590.3","Solyc01g087590.3.1",0.0010201273823409,-0.397109561473349,105
"MSTRG.1661","Solyc01g087590.3","Solyc01g087590.3.1",0.00607211196860488,-0.341193917020377,120
"MSTRG.1852","Solyc01g090790.4","MSTRG.1852.1",6.31760004123884e-10,0.137541466162661,70
"MSTRG.1852","Solyc01g090790.4","MSTRG.1852.1",1.01241225753631e-12,0.147147159040064,90
"MSTRG.1852","Solyc01g090790.4","MSTRG.1852.1",5.19609484939014e-13,0.150448946528013,105
"MSTRG.1852","Solyc01g090790.4","MSTRG.1852.1",7.9144691479567e-17,0.180191274883306,120
"MSTRG.1852","Solyc01g090790.4","Solyc01g090790.4.1",6.31760004123884e-10,-0.137541466162661,70
"MSTRG.1852","Solyc01g090790.4","Solyc01g090790.4.1",1.01241225753631e-12,-0.147147159040064,90
"MSTRG.1852","Solyc01g090790.4","Solyc01g090790.4.1",5.19609484939014e-13,-0.150448946528013,105
"MSTRG.1852","Solyc01g090790.4","Solyc01g090790.4.1",7.9144691479567e-17,-0.180191274883306,120
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",0.000189404372906853,-0.123533982802909,10
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",1.46445666924408e-08,-0.197284181203953,15
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",2.33509116111061e-07,-0.177625845689028,20
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",0.000814330049440303,0.100589177977879,40
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",6.4554276779686e-08,0.158913002595908,60
"MSTRG.2052","Solyc01g094950.3","MSTRG.2052.2",3.26326474692666e-17,0.277124367269525,70
